ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.234,4,0,0,0,0,0,0,0,0,0
0.234,5,0,0,0,0,0,0,0,0,0
0.234,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,0.000000000000000043947123609063126,0.000000000000005144151130205321
0.234,1,1,0,0,0,0,0,0,0,0
0.234,2,1,0,0,0,0,0,0,0,0
0.234,3,1,0,0,0,0,0,0,0,0
0.234,4,1,0,0,0,0,0,0,0,0
0.234,5,1,0,0,0,0,0,0,0,0
0.234,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,0.0000000000000011700721033534812,-0.000000000000014858848273624885
0.264,0,0,0,0,0,-0.9653787016868591,0.5366368293762207,-0,-0.000000000000003848503835478432,0.0000000000000004318786866455797
0.264,1,0,0,0,0,0,0,0,0,0
0.264,2,0,0,0,0,0,0,0,0,0
0.264,3,0,0,0,0,0,0,0,0,0
0.264,4,0,0,0,0,0,0,0,0,0
0.264,5,0,0,0,0,0,0,0,0,0
0.264,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,0.0000000000000004451107925267046,0.000000000000011562769832887586
0.264,1,1,0,0,0,0,0,0,0,0
0.264,2,1,0,0,0,0,0,0,0,0
0.264,3,1,0,0,0,0,0,0,0,0
0.264,4,1,0,0,0,0,0,0,0,0
0.264,5,1,0,0,0,0,0,0,0,0
0.264,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,0.0000000000000015712357722711225,-0.000000000000014858848273624885
0.296,0,0,0,0,0,-0.9653787016868591,0.5366368293762207,-0,-0.0000000000000030461764976431486,-0.000000000000001172775989024986
0.296,1,0,0,0,0,0,0,0,0,0
0.296,2,0,0,0,0,0,0,0,0,0
0.296,3,0,0,0,0,0,0,0,0,0
0.296,4,0,0,0,0,0,0,0,0,0
0.296,5,0,0,0,0,0,0,0,0,0
0.296,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,0.000000000000001046856295903167,0.000000000000008353460481546454
0.296,1,1,0,0,0,0,0,0,0,0
0.296,2,1,0,0,0,0,0,0,0,0
0.296,3,1,0,0,0,0,0,0,0,0
0.296,4,1,0,0,0,0,0,0,0,0
0.296,5,1,0,0,0,0,0,0,0,0
0.296,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,0.000000000000001972399441188764,-0.00000000000000844022957094262
0.313,0,0,0,0,0,-0.9653787016868591,0.5366368293762207,-0,-0.0000000000000022438491598078656,-0.000000000000001975103326860269
0.313,1,0,0,0,0,0,0,0,0,0
0.313,2,0,0,0,0,0,0,0,0,0
0.313,3,0,0,0,0,0,0,0,0,0
0.313,4,0,0,0,0,0,0,0,0,0
0.313,5,0,0,0,0,0,0,0,0,0
0.313,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,0.0000000000000006456926269855254,0.0000000000000019348417788641904
0.313,1,1,0,0,0,0,0,0,0,0
0.313,2,1,0,0,0,0,0,0,0,0
0.313,3,1,0,0,0,0,0,0,0,0
0.313,4,1,0,0,0,0,0,0,0,0
0.313,5,1,0,0,0,0,0,0,0,0
0.313,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,0.0000000000000015712357722711225,-0.000000000000005230920219601489
0.331,0,0,0,0,0,-0.9653787016868591,0.5366368293762207,-0,-0.0000000000000014415218219725827,-0.0000000000000027774306646955523
0.331,1,0,0,0,0,0,0,0,0,0
0.331,2,0,0,0,0,0,0,0,0,0
0.331,3,0,0,0,0,0,0,0,0,0
0.331,4,0,0,0,0,0,0,0,0,0
0.331,5,0,0,0,0,0,0,0,0,0
0.331,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,0.0000000000000002445289580678839,-0.000000000000004483776923818073
0.331,1,1,0,0,0,0,0,0,0,0
0.331,2,1,0,0,0,0,0,0,0,0
0.331,3,1,0,0,0,0,0,0,0,0
0.331,4,1,0,0,0,0,0,0,0,0
0.331,5,1,0,0,0,0,0,0,0,0
0.331,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,0.000000000000001170072103353481,-0.0000000000000020216108682603574
0.350,0,0,0,0,0,-0.9653787016868591,0.5366368293762207,-0,0.00000000000000016313285369798313,-0.000000000000003579758002530835
0.350,1,0,0,0,0,0,0,0,0,0
0.350,2,0,0,0,0,0,0,0,0,0
0.350,3,0,0,0,0,0,0,0,0,0
0.350,4,0,0,0,0,0,0,0,0,0
0.350,5,0,0,0,0,0,0,0,0,0
0.350,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,-0.000000000000000557798379767399,-0.00000000000001411170497784147
0.350,1,1,0,0,0,0,0,0,0,0
0.350,2,1,0,0,0,0,0,0,0,0
0.350,3,1,0,0,0,0,0,0,0,0
0.350,4,1,0,0,0,0,0,0,0,0
0.350,5,1,0,0,0,0,0,0,0,0
0.350,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,0.00000000000000036774476551819806,0.000000000000004397007834421906
0.373,0,0,0,0,0,-0.9653787016868591,0.5366368293762207,-0,0.000000000000000965460191533266,-0.0000000000000027774306646955523
0.373,1,0,0,0,0,0,0,0,0,0
0.373,2,0,0,0,0,0,0,0,0,0
0.373,3,0,0,0,0,0,0,0,0,0
0.373,4,0,0,0,0,0,0,0,0,0
0.373,5,0,0,0,0,0,0,0,0,0
0.373,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,-0.0000000000000009589620486850406,-0.000000000000007693086275159205
0.373,1,1,0,0,0,0,0,0,0,0
0.373,2,1,0,0,0,0,0,0,0,0
0.373,3,1,0,0,0,0,0,0,0,0
0.373,4,1,0,0,0,0,0,0,0,0
0.373,5,1,0,0,0,0,0,0,0,0
0.373,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,-0.000000000000000033418903399443387,0.000000000000007606317185763038
0.398,0,0,0,0,0,-0.9653787016868591,0.5366368293762207,-0,0.000000000000001767787529368549,-0.000000000000001975103326860269
0.398,1,0,0,0,0,0,0,0,0,0
0.398,2,0,0,0,0,0,0,0,0,0
0.398,3,0,0,0,0,0,0,0,0,0
0.398,4,0,0,0,0,0,0,0,0,0
0.398,5,0,0,0,0,0,0,0,0,0
0.398,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,-0.0000000000000007583802142262198,-0.000000000000001274467572476942
0.398,1,1,0,0,0,0,0,0,0,0
0.398,2,1,0,0,0,0,0,0,0,0
0.398,3,1,0,0,0,0,0,0,0,0
0.398,4,1,0,0,0,0,0,0,0,0
0.398,5,1,0,0,0,0,0,0,0,0
0.398,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,-0.00000000000000043458257231708483,0.00000000000001081562653710417
0.416,0,0,0,0,0,-0.9653787016868591,0.5366368293762207,-0,0.0000000000000033724422050391145,-0.0000000000000003704486511897034
0.416,1,0,0,0,0,0,0,0,0,0
0.416,2,0,0,0,0,0,0,0,0,0
0.416,3,0,0,0,0,0,0,0,0,0
0.416,4,0,0,0,0,0,0,0,0,0
