ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.069,-1,-1,0,0,0,0,0,0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009,-0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000054
0.098,0,0,0,0,0,-1.4990863800048828,1.1200000047683716,0,-0.0000000000000009526857627479178,0.0000000000000041403723590573375
0.098,1,0,0,0,0,-1.4990863800048828,0.000000000000042093783428516496,-0,0.0000000000000030007470881171024,-0.0000000000000877010873889882
0.098,2,0,0,0,0,0,0,0,0,0
0.098,3,0,0,0,0,0,0,0,0,0
0.098,4,0,0,0,0,0,0,0,0,0
0.098,5,0,0,0,0,0,0,0,0,0
0.098,0,1,0,0,0,1.498889446258545,1.1200000047683716,-3.1415927410125732,-0.0000000000000005797727221410725,0.00000000000000394707954712397
0.098,1,1,0,0,0,1.498889446258545,-0.00000000000000033023863790688525,-3.1415927410125732,-0.000000000000000629805942434589,-0.00000000000010327843194178217
0.098,2,1,0,0,0,0,0,0,0,0
0.098,3,1,0,0,0,0,0,0,0,0
0.098,4,1,0,0,0,0,0,0,0,0
0.098,5,1,0,0,0,0,0,0,0,0
0.098,-1,-1,0,0,0,0,0,0,-0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084
0.115,0,0,0,0,0,-1.4990863800048828,1.1200000047683716,0,-0.0000000000000025573404384184835,0.000000000000005745027034727904
0.115,1,0,0,0,0,-1.4990863800048828,0.000000000000028015941685153624,-0,-0.00000000000000020856226322402913,-0.00000000000019764091018558634
0.115,2,0,0,0,0,0,0,0,0,0
0.115,3,0,0,0,0,0,0,0,0,0
0.115,4,0,0,0,0,0,0,0,0,0
0.115,5,0,0,0,0,0,0,0,0,0
0.115,0,1,0,0,0,1.498889446258545,1.1200000047683716,-3.1415927410125732,0.0000000000000010248819535294933,0.000000000000005551734222794536
0.115,1,1,0,0,0,1.498889446258545,-0.000000000000004029303966353185,-3.1415927410125732,-0.000000000000003839115293775721,-0.00000000000014092032554011752
0.115,2,1,0,0,0,0,0,0,0,0
0.115,3,1,0,0,0,0,0,0,0,0
0.115,4,1,0,0,0,0,0,0,0,0
0.115,5,1,0,0,0,0,0,0,0,0
0.115,-1,-1,0,0,0,0,0,0,-0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019
0.133,0,0,0,0,0,-1.4990863800048828,1.1200000047683716,0,-0.000000000000005766649789759616,0.00000000000000734968171039847
0.133,1,0,0,0,0,-1.4990863800048828,0.00000000000003436421814966527,-0,-0.000000000000006627180965906292,-0.000000000000028746368541793596
0.133,2,0,0,0,0,0,0,0,0,0
0.133,3,0,0,0,0,0,0,0,0,0
0.133,4,0,0,0,0,0,0,0,0,0
0.133,5,0,0,0,0,0,0,0,0,0
0.133,0,1,0,0,0,1.498889446258545,1.1200000047683716,-3.1415927410125732,0.000000000000004234191304870625,0.000000000000007156388898465102
0.133,1,1,0,0,0,1.498889446258545,-0.000000000000020914734245695843,-3.1415927410125732,-0.000000000000005443769969446287,-0.0000000000002276530887935201
0.133,2,1,0,0,0,0,0,0,0,0
