vx,vy,omega,vx_cmd,vy_cmd,omega_cmd,filtered_x,filtered_y,x,y,filtered_theta
0.01230497945555515,0.0008861103236615445,-0.3014676066324373,0.0,0.0,-0.0815057,-0.1382464224606962,-0.0020078458259712834,-0.137616,-0.00176633,0.033131650038986445
0.02043173779594977,0.005119726975628446,-0.2944764470939277,0.0,0.0,-0.0753768,-0.13751229824907754,-0.0017137917144255377,-0.136925,-0.00140784,0.029064476538841758
0.027834722960940382,0.008032067713585674,-0.30532054258244595,0.5838366699444002,0.0,-0.0567336,-0.13669599317233727,-0.0014393467746323658,-0.136161,-0.00122888,0.023177010432837774
0.0361934216173914,0.010266958229138035,-0.3094319053026945,0.5817925900078937,0.0,-0.0418301,-0.13569805993138737,-0.0011630893290198927,-0.135094,-0.00100158,0.017844646228510095
0.046223860435516045,0.011829491177081108,-0.3219268423390974,0.5792484676645901,0.0,-0.0227574,-0.13445587194876746,-0.0008955219154220706,-0.133731,-0.000782602,0.01153611850494524
0.05703713390908097,0.011314313013881031,-0.32180537629029543,0.5765298021990336,0.0,-0.0020782,-0.13300144523459684,-0.0007403075053135162,-0.13222,-0.000777538,0.006398508588232546
0.06692221376149467,0.011199361136196642,-0.32571892693211024,0.5736771934498581,0.0,0.0143571,-0.13143536726012361,-0.0005668777471367456,-0.130721,-0.000575185,0.0008248121333138258
0.07586609071943744,0.009782663198778633,-0.32086861859163557,0.5707282415174861,0.0,0.033601,-0.1297733491416074,-0.0004813431756580535,-0.129127,-0.000583724,-0.003859787602065116
0.08471515199924799,0.009113284907659011,-0.30088195258377104,0.567374149698785,-1.0365636248548665e-05,0.0404643,-0.12797449707594732,-0.00036907189043763845,-0.127335,-0.000417446,-0.006826598427883246
0.09725390991193562,0.012931612701040951,-0.2892339517611758,0.5630282784703583,0.0,0.031804,-0.12579014120160625,2.916305770949096e-05,-0.124884,0.000305103,-0.010381443123232336
0.1138687125795996,0.019480621124359034,-0.24108239124153658,0.5584545500950228,-2.3833954607595242e-05,0.00153837,-0.12313570563277196,0.0006690113544309538,-0.121935,0.00114229,-0.009793921903659757
0.13358181042845307,0.029184871155425108,-0.18070446368774828,0.5524888999741062,-2.3064615361965968e-05,-0.0501354,-0.12001061081843417,0.0016222308087188628,-0.118586,0.00232353,-0.007135378611971106
0.1540428423724842,0.040818891208961164,-0.10370064462531266,0.5471077493705266,-2.3263977329696594e-05,-0.122305,-0.11652066193772732,0.0028582916901074987,-0.115042,0.00369905,-0.001698178085405333
0.1738222109135444,0.05283885289998665,-0.03171112624639548,0.537565421688994,-1.8212470258902654e-05,-0.204366,-0.11274840001725958,0.00430601076011429,-0.111319,0.00517466,0.004457495867661919
0.19126928626733422,0.06515382054156763,0.027791344000600862,0.5312970930629232,-1.8080028772069108e-05,-0.297343,-0.10881385166773981,0.005965551499595922,-0.107553,0.00685552,0.010431115715735417
0.20644210090611342,0.07647720802766433,0.061810167835959745,0.5103194604362195,-1.3125622821602567e-05,-0.389724,-0.10475049716377573,0.00775658024281723,-0.103654,0.00857489,0.014583903162448918
0.221414594142937,0.08754048451356919,0.10252021260571798,0.5037401141621991,-1.6721677808164553e-05,-0.50313,-0.10045762049255043,0.009711587742211198,-0.0993756,0.0105111,0.0200034767425945
0.23695628885832556,0.09877561300861626,0.10743344729866271,0.0,0.0,-16.5108,-0.09588755510216125,0.011854968474916388,-0.0947644,0.0126669,0.022179069800204388
0.2517982019541692,0.10696725956397951,0.07488362663135593,0.0,0.0,-16.5011,-0.09111508382851422,0.0139769124598865,-0.0900425,0.0145689,0.02036809193698437
0.26318905252168473,0.11542911087860153,0.03277939534103095,0.0,0.0,-16.4789,-0.08633328512666408,0.01624778551256529,-0.0855101,0.0168593,0.017008738850416497
0.2716548705785379,0.12093333454371448,-0.05025575533839368,0.0,0.0,-16.4279,-0.08156260115287613,0.0184585250464882,-0.0809508,0.0188563,0.008515888510082205
0.28128609108433605,0.12430056505393307,-0.20966396098133344,0.0,0.0,-16.3199,-0.07657942155036648,0.020616059605212785,-0.0758834,0.0208594,-0.009846335341287623
0.29072595426918874,0.12432102646219209,-0.44486106489912003,0.0,0.0,-16.1431,-0.07145479268837353,0.022606221310867036,-0.0707726,0.0226077,-0.04047999310934618
0.2951695025706982,0.12241347724429458,-0.7617794435060181,0.0,0.0,-15.8658,-0.06650942289154661,0.024469253282794437,-0.0661883,0.0243314,-0.08888467568336875
0.291875641005146,0.11985977823492164,-1.0632600388217766,0.0,0.0,-15.5133,-0.062004461775024465,0.026259048733216425,-0.0622425,0.0260745,-0.14976393149350156
0.280637014953709,0.11577302936078107,-1.3218274177371236,0.0,0.0,-15.1119,-0.05807741571623232,0.027906637988121583,-0.0588896,0.0276113,-0.21671019909693265
0.262778508716093,0.10920461488433236,-1.5509740399477672,0.0,0.0,-14.6934,-0.05476781536524349,0.029324781067118666,-0.0560584,0.0288501,-0.2852687849754805
0.2390890186825152,0.09939032935241691,-1.7839864316887784,0.0,0.0,-14.2573,-0.05212942636481682,0.03042325115124825,-0.0538414,0.029714,-0.357181073866325
0.19907178210517246,0.08277250752013353,-1.6178642204409956,0.0,0.0,-14.2573,-0.050949465480675436,0.03091492381941174,-0.0538414,0.029714,-0.3556711804459467
0.17272327558187248,0.06919072188164732,-3.180281114175129,0.0,0.0,-13.3465,-0.04950616662986814,0.031341417917812524,-0.0514103,0.0303599,-0.48435254506495123
0.14224742362832732,0.05468185236876375,-3.188732514161639,0.0,0.0,-12.8711,-0.04875729484141435,0.03148931569397074,-0.0509597,0.0304408,-0.5930227115151633
0.10988353155038963,0.040781791824027656,-2.926455171008503,0.0,0.0,-12.8711,-0.048620851426611135,0.031445318761117634,-0.0509597,0.0304408,-0.5898880894467285
0.08027142250183299,0.027946212294485667,-3.3110990815740773,0.0,0.0,-12.3884,-0.048820315141674966,0.031249291675284115,-0.0509603,0.0303217,-0.6642445392817021
0.05151464993577301,0.01524646882478304,-3.5288714560739667,0.0,0.0,-11.8951,-0.04943702793313519,0.030856875180592904,-0.0515152,0.0299391,-0.7481723001754159
0.02504311979253139,0.005944819673822207,-3.7042020385960512,0.0,0.0,-11.3935,-0.0503627760546153,0.030485904344103556,-0.0522758,0.0298137,-0.831292416370439
0.0033288874226749844,-0.0007248773214102193,-3.884410968898578,0.0,0.0,-10.878,-0.05139757274889649,0.030140100473387728,-0.0529668,0.0296581,-0.9167997320795448
-0.01447262112824211,-0.0067686027028423645,-4.042835914317578,0.0,0.0,-10.3643,-0.05252113442972131,0.029728963243811232,-0.0538076,0.0292922,-1.0021532572155833
-0.02209611662549207,-0.009142332350192869,-3.583161688110577,0.0,0.0,-10.3643,-0.05325667115852934,0.029463742847379015,-0.0538076,0.0292922,-1.005112403891626
-0.03240280260846476,-0.010127085479238698,-4.4961646657436205,-1.3085084058392784,-0.5688122003312165,-9.60305,-0.05429156443604521,0.029252365372986124,-0.0550364,0.0291812,-1.1222934597338852
-0.04168184686456163,-0.007996156396177486,-4.662843250280341,-1.363891367463324,0.003840273430932406,-8.93377,-0.05542342924885173,0.029231203674900768,-0.056094,0.0293852,-1.2415049380628789
-0.0490253615762842,-0.004050114387080711,-4.754763185679044,-1.3630669649441611,0.0003510753666987054,-8.349,-0.05657580459211113,0.029364130506130626,-0.0571065,0.0296493,-1.3354175960045689
-0.051678938973813676,-0.0017767948161797908,-4.827360789763034,-1.362499666330766,-3.5672841107559083e-05,-7.82931,-0.05753563333313425,0.029449613509906207,-0.0577274,0.0296139,-1.4213100616903034
-0.04661736907435477,-0.0015714460078488026,-4.83927779014978,-1.3624326160559308,-1.94227290722937e-05,-7.3577,-0.05802788559556277,0.029434760012082124,-0.0576621,0.0294496,-1.4999888130062535
-0.04167310951544217,-0.0007231507794880467,-4.847513615896792,-1.3620387735596897,-1.2643434786470398e-05,-6.88495,-0.0584469079031403,0.029465696060415533,-0.0580896,0.029527,-1.578332568997873
-0.04121220611742805,0.004877373574489082,-4.872173509556301,-1.3612216484833868,-2.3155353161163905e-05,-6.39442,-0.059083208208182116,0.029824365663227867,-0.0590499,0.0302291,-1.6586488115601197
-0.04489636375735778,0.01576368158737591,-4.919505663936769,-1.3601310923596972,-5.590543075273402e-05,-5.88114,-0.059986156161974,0.030622076762136744,-0.0602524,0.0314088,-1.742073384739414
-0.04938850885937252,0.028431434240241436,-4.945611719703098,-1.3590711189196358,-3.24735164205503e-05,-5.37759,-0.06100146515268307,0.031711736706869234,-0.0613261,0.0326272,-1.8239377195020297
-0.057755743001783516,0.04057348630609179,-4.9586495076242185,-1.357698862963177,-1.313377677641947e-05,-4.87949,-0.06234482323275392,0.03296932762789349,-0.0629495,0.0338468,-1.9046080623539652
-0.07196409224434586,0.05334307979806097,-4.99409437907251,-1.355759197169664,-3.7494904198798196e-05,-4.36012,-0.06420820207111828,0.03446267695234167,-0.065235,0.0353855,-1.988081123329928
-0.08766611516450279,0.06778086946087465,-5.030762062154672,-1.3536683966320118,-4.2245929356532486e-05,-3.83272,-0.06639765842387285,0.03627062104933357,-0.0675324,0.037314,-2.072450974610071
-0.10153552285609513,0.08055110214257158,-5.050184468394437,-1.3514579636476738,-2.3114552183289838e-05,-3.31544,-0.06871719643542526,0.03819933075987572,-0.0697195,0.0391222,-2.1553326391079284
-0.11590177828880624,0.0891014101177837,-5.021750829922618,-1.3496195743473325,4.0786332368369926e-05,-2.8317,-0.07129149062942057,0.040053392995437566,-0.0723297,0.0406713,-2.232732399853388
-0.13212924508696477,0.09421564898985993,-5.008683163767105,-1.3476148201216174,1.919845399378506e-05,-2.33724,-0.07421868605449586,0.0418171081641009,-0.0753914,0.0421867,-2.311632465991565
-0.14844318038338605,0.09845586646678468,-5.040496326390887,-1.345467462606321,-3.8893545626916826e-05,-1.81131,-0.07741123721633641,0.04360487126229189,-0.0785902,0.0439113,-2.3954135449424876
-0.16438873982763239,0.10386315204282315,-5.062684292088325,-1.342522045016994,-2.252528912294327e-05,-1.28519,-0.08084045871582281,0.04553763049289103,-0.0819928,0.0459284,-2.478820559633223
-0.181368078626184,0.10921858010703454,-5.0611216834449095,-1.3393569370467369,0.0,-0.773181,-0.08459315035373233,0.04755347809121029,-0.0858202,0.0479405,-2.5596315997962744
-0.19850885474783825,0.11142796705643883,-5.030946443311635,-1.3367899009228703,5.2102035327128426e-05,-0.283027,-0.08862818372686554,0.04944703374285657,-0.0898669,0.0496067,-2.6370733991712236
-0.2171434970320301,0.11427470867927292,-5.001345577521527,-1.334134147431699,4.070250445276091e-05,0.210109,-0.09303622616926799,0.05141807389118285,-0.0943829,0.0516238,-2.7142698807029535
-0.2356733755555708,0.11720464422478499,-4.925184643784749,-1.3312693848054113,0.0001100173715427033,0.669538,-0.0977354971552159,0.05344016169750413,-0.0990746,0.0536519,-2.7857686108210498
-0.2530083224842938,0.11697023822666368,-4.8044910444719315,-1.3281753385055493,0.00014734540888727832,1.09581,-0.10265225154204634,0.055299939870302975,-0.103905,0.055283,-2.8520569086964858
-0.2708699996282288,0.1138565060915443,-4.6321413331461105,-1.3250417448363327,0.00016481834526099748,1.48456,-0.10788118621265262,0.05696562077143878,-0.109172,0.0567406,-2.911986565586189
-0.2901645803743013,0.1112214634569831,-4.470937722605506,-1.3218664756451843,0.00010847294216981274,1.87212,-0.11349063424994082,0.05861312721103571,-0.114885,0.0584227,-2.9710878583559617
-0.3091038858511085,0.10899801331145219,-4.298268262967881,-1.3183939197263406,0.0001298830843772525,2.23568,-0.11938530900669382,0.060245682565259855,-0.120754,0.060085,-3.026126387530229
-0.32485112179550146,0.10859800861356832,-4.115208380885321,-1.3143810978275192,0.0001042932667535551,2.57971,-0.12537199100421337,0.06196320722830065,-0.12651,0.0619343,-3.077670001006398
-0.34316646183726146,0.10735952645081347,-3.9322743851802273,-1.3108926181931386,8.470624672012039e-05,2.90856,-0.13178040125530502,0.06361890166539151,-0.133104,0.0635294,-3.1263976866246423
-0.36627705226167195,0.10204315871760974,-3.7144502320800767,-1.3077332663634254,7.111438778112378e-05,3.19936,-0.13879886183138482,0.06498519912717762,-0.140469,0.064601,3.114351170242675
-0.38959555531848145,0.09507089181580272,-3.5443700033039622,-1.3039198552709232,4.266924438996178e-05,3.49996,-0.14620083656302385,0.06615696635999489,-0.147886,0.0656531,3.070401120377921
-0.41429385080402054,0.08898670985016764,-3.3772405577476667,-1.300221351321618,9.864778543244856e-05,3.784,-0.15406712279727108,0.06727588692876295,-0.155852,0.0668362,3.0297586623915542
-0.44130138060238167,0.08206514115286669,-3.2008240441940785,-1.2967163360501657,8.21318064767318e-05,4.04842,-0.16248124084855003,0.06824210254159514,-0.164433,0.0677419,2.9926397490051104
-0.468307186624769,0.07226538209301818,-3.026735606122633,-1.2940276258936385,6.26104914403236e-05,4.29647,-0.17132736542105098,0.0689073013634666,-0.173279,0.0681991,2.9580346091646494
-0.48947222952300234,0.06158033021842917,-2.8928065324705345,-1.288369846851888,5.743555185533378e-05,4.54901,-0.1802194611463591,0.06935717901583921,-0.181749,0.068585,2.9224502742171095
-0.5022489528272874,0.05231882104646242,-2.769556530467247,-1.2813557875488697,9.7667885593955e-05,4.79158,-0.18889566170061226,0.06973020353933075,-0.189819,0.0690609,2.888438746917177
-0.512296662562181,0.04629242361168697,-2.61664316175126,-1.2754457428837542,9.841091376300293e-05,5.00809,-0.19759587993005634,0.07016891100124349,-0.198322,0.0697334,2.859468541106454
-0.5260301336973995,0.04300939758060305,-2.444900948339007,-1.2699056001157905,5.309947331072484e-05,5.20641,-0.20670052019272184,0.07069255517100069,-0.207693,0.0704553,2.8344193345198025
-0.544422124843043,0.04258659435161227,-2.232460563634562,-1.265281082117743,-1.5328198041120178e-05,5.37002,-0.21633286189296458,0.0713527548148093,-0.217662,0.0713222,2.8159753385924082
-0.5661122940164556,0.04167356792433675,-1.9963566466803135,-1.2605416328588308,-0.00017665104736547255,5.50338,-0.2264775117292558,0.07197378188350638,-0.228045,0.0719078,2.8028251330857086
-0.5875445230965411,0.035397456204425096,-1.7320947577228747,-1.2556411201547508,-0.00032817910132199035,5.59361,-0.2369521523432414,0.07222565715892253,-0.238501,0.0717721,2.7962350436045202
-0.6101073274862061,0.024450298477970304,-1.4182249553372472,-1.250723564081495,-0.0007019403695424642,5.63038,-0.24784444880636303,0.07206832067762195,-0.249475,0.0712772,2.7989184670279688
-0.6321693103916565,0.011371915369993563,-1.0628101880914154,-1.2448331251234541,-0.001312185724197279,5.61205,-0.2590646417837421,0.07159493841538782,-0.260659,0.0706498,2.8112230188383114
-0.6490628521209996,-0.0026052089849916884,-0.6741908295391617,0.0,0.0,5.52977,-0.2702961506695793,0.07085288794860062,-0.271517,0.0698428,2.8340358802204033
-0.6618530208518684,-0.015817858460074725,-0.2628410008591159,0.0,0.0,5.38226,-0.28152669003698455,0.06993774147274583,-0.282451,0.0689829,2.8680917333280718
-0.6730519949505199,-0.029318500999384225,0.1374118274631897,0.0,0.0,5.17982,-0.29285668125270675,0.06879215393145104,-0.293666,0.0678165,2.911165031536565
-0.68610697341398,-0.045745259097586206,0.5201077976137882,0.0,0.0,4.92597,-0.30448855297325317,0.06723711617412585,-0.305432,0.06605,2.962512151007008
-0.697067999176468,-0.0637737053611,0.8849961522854479,0.0,0.0,4.62295,-0.3161908771179394,0.06531336572833374,-0.316983,0.0640105,3.0216857777290254
-0.6987087172939185,-0.08169876912863179,1.2043740200997775,0.0,0.0,4.29401,-0.3274524298595765,0.06310799456254632,-0.327571,0.0618126,3.0836612251356934
-0.6878847543818365,-0.09777182500001555,1.5016222835395516,0.0,0.0,3.9431,-0.33791621773062314,0.06073825509678059,-0.337134,0.0595767,-3.1349008144891664
-0.6615261971665425,-0.10882369387396403,1.7788710717289038,0.0,0.0,3.57507,-0.3471798597057214,0.05844328786136312,-0.345275,0.0576446,-3.0681580732250513
-0.6204258127719647,-0.11483133133993587,2.010995773451351,-0.48916045379907225,-0.9444136264604007,3.21575,-0.3550472106030851,0.056304955270413355,-0.352077,0.0558708,-3.004159109922737
-0.5668178168923683,-0.11906224453425471,2.2492634947313106,-0.4436599879916972,-0.9422547431640804,2.83477,-0.36143010093888867,0.054187956343051534,-0.357556,0.0538822,-2.9378517230996124
-0.5058807510703848,-0.11957071981933397,2.466997202543717,-0.3979362983754594,-0.9402375150892658,2.44544,-0.36647075246342536,0.05224934609630533,-0.362067,0.0522126,-2.8705364103637283
-0.44046558561719173,-0.1139599980635126,2.6563242067499893,-0.7046210764993203,-0.903473084357215,2.06011,-0.37024037228358553,0.050707128725325026,-0.365513,0.0511126,-2.804316255360974
-0.3713866369739433,-0.10454768928152662,2.830677058624754,-0.686168088463468,-0.9016559457045633,1.66938,-0.37272114371671944,0.04950599859177537,-0.367729,0.0501862,-2.7382649256339247
