vx,vy,omega,vx_cmd,vy_cmd,omega_cmd,filtered_x,filtered_y,x,y,filtered_theta
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,-0.0678416113527122,0.1232013427939269,-0.0112916762035553,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
0.0,0.0,0.0,-0.0818799114976729,0.7053635461966887,-0.0112916762035553,-0.9653787016868592,0.5366368293762207,-0.9653787016868592,0.5366368293762207,0.0
-0.002854554911591349,0.00594774320495917,-0.004778087840003444,-0.0886549172198061,1.243335622186618,-0.0112916762035553,-0.9655674108847397,0.5370300233711407,-0.9657737016677856,0.5374598503112793,-0.0005180120293274137
-0.0042539292932692475,0.013262983030265123,0.01999523913734213,-0.0886549172198061,2.0,-0.0112916762035553,-0.9657055937397674,0.5376087838415546,-0.9658067226409912,0.5381374359130859,0.0020915831504070394
-0.005579230301131536,0.02781059889325447,0.04158343363690174,-0.0649118791485465,2.0,-0.0112916762035553,-0.9658612697351906,0.5387827067612858,-0.9659570455551147,0.5398340225219727,0.004753286573338356
-0.006932285327426737,0.051715636091930944,0.055746491701935845,-0.0521553368429084,2.0,-0.0112916762035553,-0.96603998531299,0.5408079928624968,-0.9661377668380736,0.5425355434417725,0.006955182826017691
-0.009505404106984493,0.10903123550266827,0.052190416220516525,-0.0484931715877012,2.0,-0.0112916762035553,-0.9663210058658704,0.5454244682848531,-0.9665069580078124,0.5495665073394775,0.00746136654281874
