vx,vy,omega,vx_cmd,vy_cmd,omega_cmd,filtered_x,filtered_y,x,y,filtered_theta
0.0,0.0,0.0,0.0,0.0,0.0,-0.1668038964271545,-1.4466140270233154,-0.1668038964271545,-1.4466140270233154,-0.1498440355062484
0.0,0.0,0.0,0.0,0.0,0.0,-0.1668038964271545,-1.4466140270233154,-0.1668038964271545,-1.4466140270233154,-0.1498440355062484
0.0,0.0,0.0,0.0,0.0,0.0,-0.1668038964271545,-1.4466140270233154,-0.1668038964271545,-1.4466140270233154,-0.1498440355062484
0.0,0.0,0.0,0.0,0.0,0.0,-0.1668038964271545,-1.4466140270233154,-0.1668038964271545,-1.4466140270233154,-0.1498440355062484
0.0,0.0,0.0,0.0,0.0,0.0,-0.1668038964271545,-1.4466140270233154,-0.1668038964271545,-1.4466140270233154,-0.1498440355062484
0.0,0.0,0.0,0.0,0.0,0.0,-0.1668038964271545,-1.4466140270233154,-0.1668038964271545,-1.4466140270233154,-0.1498440355062484
0.0,0.0,0.0,0.0,0.0,0.0,-0.1668038964271545,-1.4466140270233154,-0.1668038964271545,-1.4466140270233154,-0.1498440355062484
0.0,0.0,0.0,0.0,0.0,0.0,-0.1668038964271545,-1.4466140270233154,-0.1668038964271545,-1.4466140270233154,-0.1498440355062484
0.0,0.0,0.0,0.0,0.0,0.0,-0.1668038964271545,-1.4466140270233154,-0.1668038964271545,-1.4466140270233154,-0.1498440355062484
0.0,0.0,0.0,0.0,0.0,0.0,-0.1668038964271545,-1.4466140270233154,-0.1668038964271545,-1.4466140270233154,-0.1498440355062484
0.0,0.0,0.0,0.0,0.0,0.0,-0.1668038964271545,-1.4466140270233154,-0.1668038964271545,-1.4466140270233154,-0.1498440355062484
0.0,0.0,0.0,0.0,0.0,0.0,-0.1668038964271545,-1.4466140270233154,-0.1668038964271545,-1.4466140270233154,-0.1498440355062484
0.0,0.0,0.0,0.0,0.0,0.0,-0.1668038964271545,-1.4466140270233154,-0.1668038964271545,-1.4466140270233154,-0.1498440355062484
0.0,0.0,0.0,0.0,0.0,0.0,-0.1668038964271545,-1.4466140270233154,-0.1668038964271545,-1.4466140270233154,-0.1498440355062484
0.0,0.0,0.0,0.0,0.0,0.0,-0.1668038964271545,-1.4466140270233154,-0.1668038964271545,-1.4466140270233154,-0.1498440355062484
0.0,0.0,0.0,0.0,0.0,0.0,-0.1668038964271545,-1.4466140270233154,-0.1668038964271545,-1.4466140270233154,-0.1498440355062484
