,vx,vy,omega,vx_cmd,vy_cmd,omega_cmd,filtered_x,filtered_y,x,y
13022,-0.19033015418834778,-0.6915899405152659,-0.6573459049006952,-0.7057126668007355,-1.493307616305828,3.92515,-0.09753302956971426,-0.18574227823631054,-0.0976014,-0.186778
13023,-0.19724387233043356,-0.7031041520849073,-0.888915166999011,-0.765304097943771,-1.463662407343466,3.92515,-0.10103536479622137,-0.19756889991640988,-0.101535,-0.198401
13024,-0.20511907177428837,-0.7050440475041042,-1.0870985599084646,-0.8239685520060316,-1.4314586373015057,3.92515,-0.10471188121354327,-0.2089468091470956,-0.105281,-0.209087
13025,-0.21174029321191593,-0.6994685308240697,-1.2556539571160592,-0.8799302292151214,-1.39775562839626,3.92515,-0.108431502720495,-0.21985892710164778,-0.10891,-0.219456
13026,-0.21446948355410592,-0.6918629578681097,-1.3906064451217575,-0.9315411004934573,-1.3639021897084256,3.92515,-0.11199976899567686,-0.23054763362920055,-0.112197,-0.229998
13027,-0.21882516826425175,-0.6854279884506963,-1.5202763900950758,-0.9829938263001402,-1.3272984376001538,3.92515,-0.11571922676611565,-0.24119203736341335,-0.116034,-0.240727
13028,-0.2311580794824957,-0.6753114071537081,-1.631487921506705,-1.0326802587087536,-1.2890188083473497,3.92515,-0.12003573476715786,-0.25149009722641064,-0.120927,-0.250759
13029,-0.25042261273049865,-0.6629459092054052,-1.721030267102425,-1.0795402059287111,-1.2500363789839861,3.92515,-0.1250078056991542,-0.26147762018529735,-0.1264,-0.260584
13030,-0.27262622886389254,-0.6529964852163014,-1.8139049429430627,-1.1268270279581898,-1.2075838911077412,3.92515,-0.13048240634381664,-0.2714270172321338,-0.132087,-0.270708
13031,-0.29415878239372134,-0.6458639922794879,-1.9070352066618925,-1.1743412002476235,-1.1614304759222442,3.92515,-0.1362679021739604,-0.28140344545043594,-0.137824,-0.280888
13032,-0.3161681789991366,-0.6361854649037371,-1.9875815533618122,-1.2200669752545614,-1.1132989629444485,3.92515,-0.14242944204956065,-0.2910974402864392,-0.14402,-0.290398
13033,-0.3395601182293416,-0.6235357545401938,-2.0566902723867004,-1.263635895283707,-1.0635893611495668,3.92515,-0.14903452953477866,-0.30044015942700303,-0.150725,-0.299526
13034,-0.3638455801391307,-0.6095467607396075,-2.1343229851589034,-1.307214518967481,-1.009548516120259,3.92515,-0.15607295713293642,-0.30949194572046085,-0.157828,-0.308481
13035,-0.3344582124890835,-0.5317605351405268,-1.8512230605899358,-1.3080828820246524,-1.0084231149443568,3.92515,-0.1599517434217877,-0.31410239443345056,-0.157828,-0.308481
13036,-0.2804379233334947,-0.42965010857157093,-1.4793974932179794,-1.3059147924639753,-1.0112292320852734,3.92515,-0.16173189622859147,-0.3158602368647692,-0.157828,-0.308481
13037,-0.36329299432783546,-0.49673838247224616,-2.606103841501054,-1.4077399293099249,-0.8638670594637161,3.92515,-0.17169629419111648,-0.32716971681682006,-0.177684,-0.332018
13038,-0.43174463635634325,-0.5403622674603794,-2.6565877442396397,-1.4620138617411822,-0.7684487445995576,3.92515,-0.18203418998966633,-0.33800142301931824,-0.186981,-0.341154
13039,-0.48313310509879914,-0.5586370630920127,-2.6864387195435913,-1.4963407666526156,-0.6992584036344947,3.92515,-0.19233929812145295,-0.34785533128719226,-0.196053,-0.349176
13040,-0.5155201823828662,-0.5564435773192478,-2.704505477739881,-1.5262959446649593,-0.6312041621371794,3.92515,-0.20221047589617283,-0.3566485171232812,-0.204551,-0.35649
13041,-0.5326851015196348,-0.5390805507844061,-2.7170315334078805,-1.5529531074924359,-0.5624363527809941,3.92515,-0.21159353897823266,-0.3644037776930826,-0.212834,-0.363149
13042,-0.5461087336505973,-0.509219254038716,-2.6930813491684966,-1.574617007120207,-0.4985772617035412,3.92515,-0.22100391139682482,-0.37105499296095196,-0.221974,-0.368897
13043,-0.5560696779901282,-0.4708778719982356,-2.6491423013194577,-1.5926028236186442,-0.4377376511129944,3.92515,-0.2304001502241444,-0.3766678251674793,-0.23112,-0.373897
13044,-0.563373978532121,-0.4291589361249756,-2.5827096462062533,-1.6071083445702872,-0.3810521930294464,3.92515,-0.2397801384912203,-0.3814439116001098,-0.240308,-0.378429
13045,-0.5698915992282448,-0.38918465053033346,-2.5231683155131868,-1.6195212998549806,-0.3242665019949392,3.92515,-0.24922498965828,-0.38566783057112286,-0.249696,-0.382779
13046,-0.5783233394435118,-0.35235882809478786,-2.4326452747938694,-1.6287805811739167,-0.27399237834428536,3.92515,-0.2589006615580669,-0.38946029988506425,-0.25951,-0.386799
13047,-0.5862956065169377,-0.31540830022102484,-2.3570541979207658,-1.636547065189307,-0.22296122627099446,3.92515,-0.2686808664056086,-0.3926553120006518,-0.269257,-0.389985
13048,-0.592390652132738,-0.2806488879988896,-2.28953291110088,-1.6426271222884539,-0.17255185343064905,3.92515,-0.27846452798541893,-0.3954039661594409,-0.278905,-0.392892
13049,-0.5947553915923541,-0.24900055393309029,-2.2228961776959046,-1.6470264004278254,-0.12370141993429007,3.92515,-0.2880991068485138,-0.397802137183676,-0.28827,-0.395515
